EVENT_ID,BEGIN_DATE,time_location_x,EVENT_TYPE,MAGNITUDE,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE,FLOOD_CAUSE,date_state,Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Event Type,Number of Customers Affected,state,time_location_y
720479,9/10/17,2017-09-10  18:00:00 | Florida,Tornado, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
720479,9/10/17,2017-09-10  18:00:00 | Florida,Tornado, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
720073,9/10/17,2017-09-10  19:00:00 | Florida,Storm Surge/Tide, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
720073,9/10/17,2017-09-10  19:00:00 | Florida,Storm Surge/Tide, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
721945,9/10/17,2017-09-10  20:00:00 | Florida,Tropical Storm, ,3000000,7300000,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
721945,9/10/17,2017-09-10  20:00:00 | Florida,Tropical Storm, ,3000000,7300000,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
720094,9/10/17,2017-09-10  20:00:00 | Florida,Storm Surge/Tide, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
720094,9/10/17,2017-09-10  20:00:00 | Florida,Storm Surge/Tide, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719512,9/10/17,2017-09-10  20:00:00 | Florida,Flash Flood, ,50000,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719512,9/10/17,2017-09-10  20:00:00 | Florida,Flash Flood, ,50000,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
721950,9/10/17,2017-09-10  20:00:00 | Florida,Tropical Storm, ,18880000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
721950,9/10/17,2017-09-10  20:00:00 | Florida,Tropical Storm, ,18880000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
713655,9/10/17,2017-09-10  20:00:00 | Florida,Tornado, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
713655,9/10/17,2017-09-10  20:00:00 | Florida,Tornado, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
716757,9/10/17,2017-09-10  20:00:00 | Florida,Tornado, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
716757,9/10/17,2017-09-10  20:00:00 | Florida,Tornado, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
714247,9/10/17,2017-09-10  20:00:00 | Florida,Tornado, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
714247,9/10/17,2017-09-10  20:00:00 | Florida,Tornado, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
713784,9/10/17,2017-09-10  20:00:00 | Florida,Tornado, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
713784,9/10/17,2017-09-10  20:00:00 | Florida,Tornado, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
721951,9/10/17,2017-09-10  21:00:00 | Florida,Tropical Storm, ,500000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
721951,9/10/17,2017-09-10  21:00:00 | Florida,Tropical Storm, ,500000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
720120,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
720120,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
723376,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,20000,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
723376,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,20000,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
723371,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,50000,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
723371,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,50000,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
720090,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
720090,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
720092,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
720092,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
720097,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
720097,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
720102,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
720102,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
720118,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
720118,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
720106,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
720106,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
720111,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
720111,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
720119,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
720119,9/10/17,2017-09-10  21:00:00 | Florida,Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
720358,9/10/17,2017-09-10  21:00:00 | Florida,Tropical Storm, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
720358,9/10/17,2017-09-10  21:00:00 | Florida,Tropical Storm, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719554,9/10/17,2017-09-10  21:00:00 | Florida,Flash Flood, ,100000,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719554,9/10/17,2017-09-10  21:00:00 | Florida,Flash Flood, ,100000,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
720755,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
720755,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719629,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,1500000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719629,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,1500000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719634,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,50000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719634,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,50000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719638,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,50000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719638,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,50000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719637,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,5000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719637,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,5000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719636,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,5000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719636,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,5000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719635,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,2000000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719635,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,2000000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719633,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,7500000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719633,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,7500000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719632,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,3000000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719632,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,3000000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719631,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,250000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719631,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,250000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719630,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,1000000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719630,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,1000000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719628,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,900000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719628,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,900000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719627,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,25000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719627,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,25000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719626,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,250000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719626,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,250000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719625,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,7000000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719625,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,7000000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719624,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,37000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719624,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,37000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719623,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,50000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719623,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,50000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719622,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,50000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719622,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,50000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719621,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,1000000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719621,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,1000000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719620,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,1500000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719620,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,1500000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719619,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,100000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719619,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,100000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719618,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,25000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719618,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,25000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719617,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,750000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719617,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,750000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719616,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,500000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719616,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,500000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719615,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,38000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719615,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,38000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719614,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,5000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719614,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,5000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
719613,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,50000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
719613,9/10/17,2017-09-10  22:00:00 | Florida,Tropical Storm, ,50000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
720486,9/10/17,2017-09-10  22:00:00 | Florida,Flash Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
720486,9/10/17,2017-09-10  22:00:00 | Florida,Flash Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
721946,9/10/17,2017-09-10  23:00:00 | Florida,Tropical Storm, ,600000,600000,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
721946,9/10/17,2017-09-10  23:00:00 | Florida,Tropical Storm, ,600000,600000,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
720361,9/10/17,2017-09-10  23:00:00 | Florida,Tropical Storm, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
720361,9/10/17,2017-09-10  23:00:00 | Florida,Tropical Storm, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
721952,9/10/17,2017-09-10  23:00:00 | Florida,Tropical Storm, ,2950000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
721952,9/10/17,2017-09-10  23:00:00 | Florida,Tropical Storm, ,2950000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
721947,9/10/17,2017-09-10  23:00:00 | Florida,Tropical Storm, ,2950000,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
721947,9/10/17,2017-09-10  23:00:00 | Florida,Tropical Storm, ,2950000,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
720481,9/10/17,2017-09-10  23:00:00 | Florida,Tornado, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
720481,9/10/17,2017-09-10  23:00:00 | Florida,Tornado, ,0,0,Florida, ,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
720483,9/10/17,2017-09-10  23:00:00 | Florida,Flash Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,20:37:00,Unknown,Unknown,Severe Weather,452555,Florida,2017-09-10 20:00:00 | Florida
720483,9/10/17,2017-09-10  23:00:00 | Florida,Flash Flood, ,0,0,Florida,Heavy Rain / Tropical System,2017-09-10 | Florida,9/10/17,18:35:00,9/13/17,17:00:00,Severe Weather,1000000,Florida,2017-09-10 18:00:00 | Florida
720523,9/11/17,2017-09-11  0:00:00 | Florida,Tornado, ,0,0,Florida, ,2017-09-11 | Florida,9/11/17,0:30:00,Unknown,Unknown,Severe Weather,20000,Florida,2017-09-11 0:00:00 | Florida
720360,9/11/17,2017-09-11  0:00:00 | Florida,Tropical Storm, ,0,0,Florida, ,2017-09-11 | Florida,9/11/17,0:30:00,Unknown,Unknown,Severe Weather,20000,Florida,2017-09-11 0:00:00 | Florida
