,EVENT_ID,BEGIN_DATE,time_location_x,EVENT_TYPE,MAGNITUDE,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,date_state,Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Number of Customers Affected,state,time_location_y,Years
1553,515488,4/30/14,2014-04-30  10:00:00 | Florida,Flood,0.0,856000,0,2014-04-30 | Florida,2014-04-30,3:50:00,04/30/2014,14:00:00,89000,Florida,2014-04-30 3:00:00 | Florida,2014
1554,515496,4/30/14,2014-04-30  10:00:00 | Florida,Flood,0.0,399000,0,2014-04-30 | Florida,2014-04-30,3:50:00,04/30/2014,14:00:00,89000,Florida,2014-04-30 3:00:00 | Florida,2014
1555,515906,4/30/14,2014-04-30  11:00:00 | Florida,Flash Flood,0.0,0,0,2014-04-30 | Florida,2014-04-30,3:50:00,04/30/2014,14:00:00,89000,Florida,2014-04-30 3:00:00 | Florida,2014
1556,515943,4/30/14,2014-04-30  11:00:00 | Florida,Flash Flood,0.0,0,0,2014-04-30 | Florida,2014-04-30,3:50:00,04/30/2014,14:00:00,89000,Florida,2014-04-30 3:00:00 | Florida,2014
1557,508128,4/30/14,2014-04-30  12:00:00 | Florida,Hail,0.88,0,0,2014-04-30 | Florida,2014-04-30,3:50:00,04/30/2014,14:00:00,89000,Florida,2014-04-30 3:00:00 | Florida,2014
1558,508130,4/30/14,2014-04-30  13:00:00 | Florida,Heavy Rain,0.0,0,0,2014-04-30 | Florida,2014-04-30,3:50:00,04/30/2014,14:00:00,89000,Florida,2014-04-30 3:00:00 | Florida,2014
1559,508129,4/30/14,2014-04-30  13:00:00 | Florida,Hail,0.88,0,0,2014-04-30 | Florida,2014-04-30,3:50:00,04/30/2014,14:00:00,89000,Florida,2014-04-30 3:00:00 | Florida,2014
1560,504925,4/30/14,2014-04-30  13:00:00 | Florida,Thunderstorm Wind,54.0,0,0,2014-04-30 | Florida,2014-04-30,3:50:00,04/30/2014,14:00:00,89000,Florida,2014-04-30 3:00:00 | Florida,2014
1561,508132,4/30/14,2014-04-30  14:00:00 | Florida,Thunderstorm Wind,50.0,0,0,2014-04-30 | Florida,2014-04-30,3:50:00,04/30/2014,14:00:00,89000,Florida,2014-04-30 3:00:00 | Florida,2014
1562,508134,4/30/14,2014-04-30  14:00:00 | Florida,Thunderstorm Wind,50.0,0,0,2014-04-30 | Florida,2014-04-30,3:50:00,04/30/2014,14:00:00,89000,Florida,2014-04-30 3:00:00 | Florida,2014
1563,508292,4/30/14,2014-04-30  15:00:00 | Florida,Thunderstorm Wind,43.0,2000,0,2014-04-30 | Florida,2014-04-30,3:50:00,04/30/2014,14:00:00,89000,Florida,2014-04-30 3:00:00 | Florida,2014
1564,507441,4/30/14,2014-04-30  17:00:00 | Florida,Thunderstorm Wind,63.0,0,0,2014-04-30 | Florida,2014-04-30,3:50:00,04/30/2014,14:00:00,89000,Florida,2014-04-30 3:00:00 | Florida,2014
1565,546622,10/14/14,2014-10-14  0:00:00 | Florida,Thunderstorm Wind,55.0,0,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1566,540513,10/14/14,2014-10-14  1:00:00 | Florida,Thunderstorm Wind,52.0,0,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1567,540514,10/14/14,2014-10-14  1:00:00 | Florida,Thunderstorm Wind,50.0,3000,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1568,540515,10/14/14,2014-10-14  1:00:00 | Florida,Thunderstorm Wind,60.0,5000,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1569,540516,10/14/14,2014-10-14  1:00:00 | Florida,Thunderstorm Wind,55.0,3000,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1570,540505,10/14/14,2014-10-14  2:00:00 | Florida,Tornado,0.0,20000,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1571,540517,10/14/14,2014-10-14  2:00:00 | Florida,Thunderstorm Wind,50.0,2000,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1572,540518,10/14/14,2014-10-14  4:00:00 | Florida,Thunderstorm Wind,50.0,1000,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1573,541836,10/14/14,2014-10-14  5:00:00 | Florida,Thunderstorm Wind,50.0,500,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1574,541839,10/14/14,2014-10-14  5:00:00 | Florida,Thunderstorm Wind,50.0,1000,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1575,541840,10/14/14,2014-10-14  5:00:00 | Florida,Thunderstorm Wind,50.0,1000,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1576,541834,10/14/14,2014-10-14  9:00:00 | Florida,Thunderstorm Wind,50.0,0,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1577,541847,10/14/14,2014-10-14  9:00:00 | Florida,Thunderstorm Wind,55.0,5000,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1578,541826,10/14/14,2014-10-14  10:00:00 | Florida,Flash Flood,0.0,0,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1579,541843,10/14/14,2014-10-14  10:00:00 | Florida,Thunderstorm Wind,60.0,10000,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1580,541827,10/14/14,2014-10-14  10:00:00 | Florida,Flash Flood,0.0,0,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1581,541841,10/14/14,2014-10-14  10:00:00 | Florida,Thunderstorm Wind,60.0,10000,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1582,541830,10/14/14,2014-10-14  10:00:00 | Florida,Thunderstorm Wind,50.0,500,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1583,541828,10/14/14,2014-10-14  10:00:00 | Florida,Flash Flood,0.0,0,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1584,541849,10/14/14,2014-10-14  11:00:00 | Florida,Thunderstorm Wind,50.0,1000,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1585,541829,10/14/14,2014-10-14  11:00:00 | Florida,Thunderstorm Wind,50.0,2000,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1586,541838,10/14/14,2014-10-14  12:00:00 | Florida,Thunderstorm Wind,50.0,0,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1587,541845,10/14/14,2014-10-14  14:00:00 | Florida,Thunderstorm Wind,50.0,0,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1588,541844,10/14/14,2014-10-14  14:00:00 | Florida,Thunderstorm Wind,50.0,0,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1589,541846,10/14/14,2014-10-14  14:00:00 | Florida,Thunderstorm Wind,50.0,0,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1590,541848,10/14/14,2014-10-14  14:00:00 | Florida,Thunderstorm Wind,50.0,0,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1591,541850,10/14/14,2014-10-14  14:00:00 | Florida,Thunderstorm Wind,50.0,0,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1592,541837,10/14/14,2014-10-14  14:00:00 | Florida,Lightning,0.0,2000,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1593,541851,10/14/14,2014-10-14  15:00:00 | Florida,Thunderstorm Wind,45.0,500,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1594,539938,10/14/14,2014-10-14  16:00:00 | Florida,Lightning,0.0,2000,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1595,541852,10/14/14,2014-10-14  18:00:00 | Florida,Thunderstorm Wind,40.0,200,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1596,541853,10/14/14,2014-10-14  18:00:00 | Florida,Thunderstorm Wind,50.0,0,0,2014-10-14 | Florida,2014-10-14,5:44:00,10/14/2014,17:50:00,57475,Florida,2014-10-14 5:00:00 | Florida,2014
1598,642329,6/17/16,2016-06-17  11:00:00 | Florida,Thunderstorm Wind,59.0,0,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1599,630976,6/17/16,2016-06-17  14:00:00 | Florida,Thunderstorm Wind,55.0,0,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1600,630977,6/17/16,2016-06-17  14:00:00 | Florida,Thunderstorm Wind,50.0,0,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1601,630978,6/17/16,2016-06-17  16:00:00 | Florida,Hail,1.0,0,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1602,630979,6/17/16,2016-06-17  16:00:00 | Florida,Thunderstorm Wind,50.0,0,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1603,630980,6/17/16,2016-06-17  16:00:00 | Florida,Hail,1.0,0,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1604,630981,6/17/16,2016-06-17  16:00:00 | Florida,Thunderstorm Wind,50.0,0,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1605,630982,6/17/16,2016-06-17  16:00:00 | Florida,Lightning,0.0,5000,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1606,630983,6/17/16,2016-06-17  16:00:00 | Florida,Thunderstorm Wind,50.0,0,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1607,630984,6/17/16,2016-06-17  16:00:00 | Florida,Thunderstorm Wind,50.0,0,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1608,630985,6/17/16,2016-06-17  16:00:00 | Florida,Hail,1.25,0,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1609,630986,6/17/16,2016-06-17  17:00:00 | Florida,Thunderstorm Wind,55.0,0,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1610,630990,6/17/16,2016-06-17  18:00:00 | Florida,Thunderstorm Wind,55.0,0,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1611,644388,6/17/16,2016-06-17  18:00:00 | Florida,Thunderstorm Wind,52.0,10000,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1612,630987,6/17/16,2016-06-17  18:00:00 | Florida,Thunderstorm Wind,50.0,0,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1613,630988,6/17/16,2016-06-17  18:00:00 | Florida,Thunderstorm Wind,65.0,5000,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1614,644435,6/17/16,2016-06-17  18:00:00 | Florida,Thunderstorm Wind,52.0,3000,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1615,630992,6/17/16,2016-06-17  18:00:00 | Florida,Thunderstorm Wind,55.0,5000,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1616,630989,6/17/16,2016-06-17  19:00:00 | Florida,Thunderstorm Wind,50.0,0,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1617,630991,6/17/16,2016-06-17  19:00:00 | Florida,Thunderstorm Wind,50.0,0,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1618,630993,6/17/16,2016-06-17  19:00:00 | Florida,Thunderstorm Wind,50.0,3000,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1619,646908,6/17/16,2016-06-17  19:00:00 | Florida,Lightning,0.0,10000,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1620,630994,6/17/16,2016-06-17  19:00:00 | Florida,Thunderstorm Wind,50.0,3000,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1621,646909,6/17/16,2016-06-17  19:00:00 | Florida,Lightning,0.0,5000,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1622,630995,6/17/16,2016-06-17  20:00:00 | Florida,Thunderstorm Wind,50.0,3000,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1623,630996,6/17/16,2016-06-17  20:00:00 | Florida,Thunderstorm Wind,50.0,0,0,2016-06-17 | Florida,2016-06-17,15:40:00,2016-06-18 00:00:00,08:34:00,91260,Florida,2016-06-17 15:00:00 | Florida,2016
1624,657959,9/1/16,2016-09-01  7:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1625,658092,9/1/16,2016-09-01  7:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1626,658089,9/1/16,2016-09-01  7:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1627,658087,9/1/16,2016-09-01  7:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1628,658085,9/1/16,2016-09-01  7:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1629,658082,9/1/16,2016-09-01  7:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1630,658084,9/1/16,2016-09-01  7:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1631,658073,9/1/16,2016-09-01  7:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1632,657965,9/1/16,2016-09-01  7:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1633,657963,9/1/16,2016-09-01  7:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1634,657961,9/1/16,2016-09-01  7:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1635,658079,9/1/16,2016-09-01  7:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1636,657957,9/1/16,2016-09-01  7:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1637,657955,9/1/16,2016-09-01  7:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1638,655956,9/1/16,2016-09-01  11:00:00 | Florida,Flood,0.0,2300000,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1639,651757,9/1/16,2016-09-01  11:00:00 | Florida,Tropical Storm,0.0,500000,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1640,651755,9/1/16,2016-09-01  11:00:00 | Florida,Tropical Storm,0.0,500000,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1641,651731,9/1/16,2016-09-01  11:00:00 | Florida,Tropical Storm,0.0,1000000,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1642,657046,9/1/16,2016-09-01  11:00:00 | Florida,Flood,0.0,250000,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1643,657041,9/1/16,2016-09-01  11:00:00 | Florida,Flood,0.0,350000,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1644,651736,9/1/16,2016-09-01  12:00:00 | Florida,Tropical Storm,0.0,800000,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1645,651756,9/1/16,2016-09-01  12:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1646,651749,9/1/16,2016-09-01  12:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1647,651719,9/1/16,2016-09-01  12:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1648,651713,9/1/16,2016-09-01  12:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1649,651721,9/1/16,2016-09-01  12:00:00 | Florida,Tropical Storm,0.0,10000,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1650,651715,9/1/16,2016-09-01  13:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1651,651710,9/1/16,2016-09-01  13:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1652,650415,9/1/16,2016-09-01  13:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1653,654526,9/1/16,2016-09-01  14:00:00 | Florida,Tropical Storm,0.0,400000,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1654,657952,9/1/16,2016-09-01  16:00:00 | Florida,Funnel Cloud,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1655,651754,9/1/16,2016-09-01  18:00:00 | Florida,Tropical Storm,0.0,10000,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1656,657385,9/1/16,2016-09-01  19:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1657,657384,9/1/16,2016-09-01  19:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1658,657383,9/1/16,2016-09-01  19:00:00 | Florida,Hurricane (Typhoon),0.0,453000,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1659,657382,9/1/16,2016-09-01  19:00:00 | Florida,Hurricane (Typhoon),0.0,453000,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1660,655889,9/1/16,2016-09-01  19:00:00 | Florida,Hurricane (Typhoon),0.0,682000,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1661,655887,9/1/16,2016-09-01  19:00:00 | Florida,Hurricane (Typhoon),0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1662,655886,9/1/16,2016-09-01  19:00:00 | Florida,Hurricane (Typhoon),0.0,600000,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1663,655885,9/1/16,2016-09-01  19:00:00 | Florida,Hurricane (Typhoon),0.0,600000,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1664,655884,9/1/16,2016-09-01  19:00:00 | Florida,Hurricane (Typhoon),0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1665,655883,9/1/16,2016-09-01  19:00:00 | Florida,Hurricane (Typhoon),0.0,704000,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1666,655882,9/1/16,2016-09-01  19:00:00 | Florida,Storm Surge/Tide,0.0,43100000,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1667,655881,9/1/16,2016-09-01  19:00:00 | Florida,Storm Surge/Tide,0.0,4500000,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1668,655880,9/1/16,2016-09-01  19:00:00 | Florida,Storm Surge/Tide,0.0,841000,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1669,655879,9/1/16,2016-09-01  19:00:00 | Florida,Storm Surge/Tide,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1670,655878,9/1/16,2016-09-01  19:00:00 | Florida,Storm Surge/Tide,0.0,8700000,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1671,651760,9/1/16,2016-09-01  19:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1672,651764,9/1/16,2016-09-01  19:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1673,651762,9/1/16,2016-09-01  19:00:00 | Florida,Tropical Storm,0.0,0,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
1674,657412,9/1/16,2016-09-01  19:00:00 | Florida,Tropical Storm,0.0,30000000,0,2016-09-01 | Florida,2016-09-01,22:00:00,Unknown,Unknown,Unknown,Florida,2016-09-01 22:00:00 | Florida,2016
